,55Å`59,34.5,20.5,23.1,17.1,17.2,13.1,8.9,7,8.4,7.1,6.4,5.3,5,4.5,3.8,4.8,2.3,3.1
,60Å`64,57.7,37.1,40.2,33.2,32.7,25.5,15.7,16.3,17.2,16.3,12.7,10.6,9,10,8.4,8.6,6.3,5.7
,65Å`69,101.5,69,81.7,64.8,63.7,50.9,39.5,37.7,38.8,32.6,27.3,22.4,18.5,16.4,16.1,16,10.6,10.8
,70Å`74,172.5,133.1,163.1,141.8,138.8,121.8,100.4,92.3,101.1,83.3,63.8,56.5,47,41,39.1,39.6,24.5,23.1
,75Å`79,251.7,231.4,338.9,307,276.4,265.7,225.7,243.8,252.5,216.5,168.3,142,118.5,108.1,102.7,94.7,66.9,63.2
,80Å`84,396.8,378.6,573.3,646.3,495.9,551.9,515.7,546.5,625.1,566.9,445.4,384.1,323.6,278.1,272.1,252.5,187.3,173.6
,85Å`89,548.2,572.9,813,957.3,892.4,978.9,928.4,1077.7,1320.5,1297.7,1040.4,960.3,832.7,701.3,677.5,631.1,490.6,457.2
,90Å`94,586.5,738,1349.9,1328.4,1325.1,1655.8,1692.8,1970.1,2608,2910.5,2492.5,2059.1,1808.7,1515.2,1522.3,1379.1,1102.9,1049.4
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,3764,3537.1,2756.1,2792.6,2612,2263.8,2041.4
,100Å`,...,...,...,...,...,...,...,...,...,...,...,6473.1,5846.2,4519.6,4287.6,4017.5,3459.3,3301.7
Hi08 Chronic bronchitis and emphysema,,,,,,,,,,,,,,,,,,,
Deaths Total,Total,7055,3446,2664,3016,3970,4392,5100,6953,7834,10977,10877,10985,9929,7988,7580,7108,9093,8459
,0Å`4Years,562,86,24,21,12,6,3,-,2,1,-,2,4,1,1,-,1,-
,5Å`9,47,4,6,4,7,6,7,-,3,2,2,-,3,-,1,-,1,-
,10Å`14,24,6,2,2,3,1,5,1,2,3,2,-,-,-,-,-,-,-
,15Å`19,77,12,11,7,3,1,2,4,4,1,-,1,1,1,-,1,1,-
,20Å`24,96,15,11,5,4,4,3,2,2,1,3,4,-,-,2,-,1,-
,25Å`29,110,20,14,10,9,5,3,-,-,-,1,5,-,4,1,-,-,-
,30Å`34,88,30,14,6,16,7,7,6,3,5,4,7,1,1,2,3,3,1
,35Å`39,80,19,19,16,13,11,9,4,7,7,5,2,6,4,5,3,3,1
,40Å`44,107,36,17,17,25,17,17,18,3,5,8,7,4,4,9,10,5,6
,45Å`49,155,38,21,24,30,22,26,24,17,20,16,14,16,13,11,11,11,11
,50Å`54,257,87,42,40,53,63,57,49,19,40,33,30,25,18,27,11,22,23
,55Å`59,473,148,114,103,129,110,101,142,96,97,71,102,67,46,42,44,44,48
,60Å`64,813,283,168,237,320,256,231,269,265,310,207,185,173,146,142,113,122,122
,65Å`69,1184,526,319,383,552,526,557,549,504,755,587,455,360,292,336,320,399,319
,70Å`74,1321,793,518,550,831,845,932,1205,1119,1360,1447,1121,737,669,633,576,678,652
,75Å`79,935,759,635,658,862,1078,1272,1685,1855,2270,2137,2284,1629,1102,1030,987,1241,1152
,80Å`84,506,396,492,579,670,824,1050,1629,1942,2864,2598,2707,2622,1904,1731,1604,2028,1803
,85Å`89,187,154,182,269,335,451,595,968,1325,2099,2329,2282,2368,2127,1971,1760,2397,2243
,90Å`94,29,31,50,80,80,135,191,318,534,888,1078,1329,1305,1203,1187,1192,1546,1523
,95Å`99,4,2,5,5,16,20,27,72,119,227,305,386,518,377,381,389,510,468
,100Å`,-,1,-,-,-,4,5,8,12,22,43,61,88,75,68,84,77,86
,Not stated,-,-,-,-,-,-,-,-,1,-,1,1,2,1,-,-,3,1
Deaths Male,Total,4042,2075,1538,1811,2607,2972,3550,4973,5664,8018,8237,8525,7711,6321,5949,5596,7417,6892
,0Å`4Years,322,53,15,12,8,1,1,-,-,1,-,1,2,1,1,-,-,-
,5Å`9,13,2,5,4,3,4,5,-,3,1,1,-,1,-,1,-,1,-
,10Å`14,9,4,1,2,2,-,3,1,1,2,2,-,-,-,-,-,-,-
,15Å`19,30,7,5,6,2,1,1,1,4,1,-,1,1,1,-,1,1,-
,20Å`24,44,4,6,1,3,4,1,2,1,1,2,2,-,-,1,-,1,-
,25Å`29,47,11,8,4,6,3,2,-,-,-,1,3,-,3,1,-,-,-
,30Å`34,35,11,8,2,6,4,5,2,1,4,3,2,1,1,2,2,2,-
,35Å`39,30,8,8,5,6,3,4,3,4,5,4,2,3,1,3,1,3,-
,40Å`44,51,19,9,10,15,9,9,7,2,4,7,5,4,3,5,4,4,3
,45Å`49,92,23,10,14,20,14,17,17,10,13,12,11,13,10,5,8,6,9
,50Å`54,152,45,25,19,32,42,35,38,15,32,26,25,21,16,20,5,17,17
,55Å`59,277,99,70,73,92,81,66,108,72,74,56,87,61,42,35,34,34,42
,60Å`64,522,176,112,161,240,184,167,201,217,254,178,169,151,127,118,96,109,104
,65Å`69,728,339,209,257,385,400,404,405,392,637,504,390,321,252,292,273,337,271
,70Å`74,797,502,319,374,587,630,692,885,869,1107,1270,985,638,590,544,503,604,567
,75Å`79,542,468,360,399,567,758,918,1263,1402,1744,1746,1952,1387,930,881,854,1079,1010
,80Å`84,251,218,270,318,398,523,745,1211,1441,2135,2010,2204,2163,1604,1442,1333,1728,1544
,85Å`89,87,77,77,114,191,236,368,635,870,1400,1601,1669,1812,1703,1573,1405,2024,1875
,90Å`94,13,9,19,34,33,64,96,165,309,487,672,832,837,811,813,839,1145,1157
,95Å`99,-,-,2,2,11,9,11,27,48,109,130,163,262,203,194,209,297,263
,100Å`,-,-,-,-,-,2,-,2,2,7,11,21,31,22,18,29,22,29
,Not stated,-,-,-,-,-,-,-,-,1,-,1,1,2,1,-,-,3,1
Deaths Female,Total,3013,1371,1126,1205,1363,1420,1550,1980,2170,2959,2640,2460,2218,1667,1631,1512,1676,1567
,0Å`4Years,240,33,9,9,4,5,2,-,2,-,-,1,2,-,-,-,1,-
,5Å`9,34,2,1,-,4,2,2,-,-,1,1,-,2,-,-,-,-,-
,10Å`14,15,2,1,-,1,1,2,-,1,1,-,-,-,-,-,-,-,-
,15Å`19,47,5,6,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-
,20Å`24,52,11,5,4,1,-,2,-,1,-,1,2,-,-,1,-,-,-
,25Å`29,63,9,6,6,3,2,1,-,-,-,-,2,-,1,-,-,-,-
,30Å`34,53,19,6,4,10,3,2,4,2,1,1,5,-,-,-,1,1,1
,35Å`39,50,11,11,11,7,8,5,1,3,2,1,-,3,3,2,2,-,1
,40Å`44,56,17,8,7,10,8,8,11,1,1,1,2,-,1,4,6,1,3
,45Å`49,63,15,11,10,10,8,9,7,7,7,4,3,3,3,6,3,5,2
,50Å`54,105,42,17,21,21,21,22,11,4,8,7,5,4,2,7,6,5,6
,55Å`59,196,49,44,30,37,29,35,34,24,23,15,15,6,4,7,10,10,6
,60Å`64,291,107,56,76,80,72,64,68,48,56,29,16,22,19,24,17,13,18
,65Å`69,456,187,110,126,167,126,153,144,112,118,83,65,39,40,44,47,62,48
,70Å`74,524,291,199,176,244,215,240,320,250,253,177,136,99,79,89,73,74,85
,75Å`79,393,291,275,259,295,320,354,422,453,526,391,332,242,172,149,133,162,142
,80Å`84,255,178,222,261,272,301,305,418,501,729,588,503,459,300,289,271,300,259
,85Å`89,100,77,105,155,144,215,227,333,455,699,728,613,556,424,398,355,373,368
,90Å`94,16,22,31,46,47,71,95,153,225,401,406,497,468,392,374,353,401,366
,95Å`99,4,2,3,3,5,11,16,45,71,118,175,223,256,174,187,180,213,205
,100Å`,-,1,-,-,-,2,5,6,10,15,32,40,57,53,50,55,55,57
,Not stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Death rates Total,Total,8.5,3.9,2.9,3.1,3.8,3.9,4.4,5.8,6.4,8.8,8.7,8.7,7.9,6.4,6,5.7,7.3,6.8
,0Å`4Years,5,0.9,0.3,0.3,0.1,0.1,0,-,0,0,-,0,0.1,0,0,-,0,-
,5Å`9,0.5,0,0.1,0.1,0.1,0.1,0.1,-,0,0,0,-,0.1,-,0,-,0,-
,10Å`14,0.3,0.1,0,0,0,0,0.1,0,0,0,0,-,-,-,-,-,-,-
,15Å`19,0.9,0.1,0.1,0.1,0,0,0,0,0,0,-,0,0,0,-,0,0,-
,20Å`24,1.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0.1,-,-,0,-,0,-
,25Å`29,1.8,0.3,0.2,0.1,0.1,0,0,-,-,-,0,0.1,-,0.1,0,-,-,-
,30Å`34,1.7,0.5,0.2,0.1,0.2,0.1,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0
,35Å`39,1.6,0.4,0.3,0.2,0.2,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0,0.1,0,0,0
,40Å`44,2.4,0.7,0.3,0.3,0.3,0.2,0.2,0.2,0,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1
,45Å`49,3.9,0.9,0.4,0.5,0.5,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1
,50Å`54,7.6,2.3,1,0.9,1.1,1.1,0.8,0.6,0.2,0.5,0.3,0.3,0.3,0.2,0.3,0.1,0.3,0.3
,55Å`59,17.2,4.6,3.1,2.6,2.9,2.4,1.8,2,1.2,1.2,0.8,1,0.8,0.6,0.6,0.6,0.6,0.6
,60Å`64,35.3,11.3,5.7,7.1,8.6,6,5.2,5,3.9,4.2,2.7,2.2,1.7,1.6,1.7,1.4,1.6,1.6
,65Å`69,66.9,26.7,14.8,14.9,18.6,15.3,14.1,13.2,9.9,11.8,8.3,6.1,4.4,3.2,3.5,3.1,4,3.4
,70Å`74,103.1,56.9,33.1,31.5,39.1,32.9,30.9,34.1,29.4,29.1,24.6,16.9,10.5,8.5,8.2,7.8,8.8,8
,75Å`79,136.4,86.7,66.5,60,68.1,65.9,62.6,69.2,61.5,69.3,51.6,43.4,27.3,17.6,16.3,15.2,18.5,16.7
,80Å`84,183.5,104.8,101.9,109.6,103.3,102.1,96.2,112.6,106,124.9,99.6,79.4,60.1,39.2,34.5,31.1,38.4,33.8
,85Å`89,236.6,138.3,116.8,135.1,146.1,146.2,145.4,165.1,159.1,185.1,152.2,123.5,96.8,69.6,62.6,53.9,70.8,64
,90Å`94,201.8,149.3,170.9,167.4,146,194.9,187.2,214.4,229.9,257.2,203.6,158,127.2,92.4,87.3,80.8,97.9,91.1
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,182.6,174,107.4,105.6,101.8,126.2,106.6
,100Å`,...,...,...,...,...,...,...,...,...,...,...,240.6,200.5,125,110.1,129.2,114.9,124.6
Deaths rates Male,Total,9.9,4.7,3.4,3.8,5.2,5.4,6.2,8.4,9.4,13.2,13.4,13.8,12.5,10.4,9.7,9.2,12.2,11.4
,0Å`4Years,5.6,1.1,0.4,0.3,0.2,0,0,-,-,0,-,0,0.1,0,0,-,-,-
,5Å`9,0.3,0,0.1,0.1,0.1,0.1,0.1,-,0.1,0,0,-,0,-,0,-,0,-
,10Å`14,0.2,0.1,0,0,0.1,-,0.1,0,0,0.1,0.1,-,-,-,-,-,-,-
,15Å`19,0.7,0.2,0.1,0.1,0,0,0,0,0.1,0,-,0,0,0,-,0,0,-
,20Å`24,1.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0.1,-,-,0,-,0,-
,25Å`29,1.7,0.3,0.2,0.1,0.1,0.1,0,-,-,-,0,0.1,-,0.1,0,-,-,-
,30Å`34,1.5,0.4,0.2,0,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0.1,0.1,0.1,-
,35Å`39,1.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0,0.1,-
,40Å`44,2.3,0.8,0.4,0.4,0.4,0.2,0.2,0.2,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,45Å`49,4.6,1.1,0.4,0.6,0.8,0.4,0.4,0.4,0.2,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.1,0.2
,50Å`54,8.8,2.3,1.2,0.9,1.5,1.6,1,1,0.4,0.7,0.5,0.6,0.6,0.4,0.5,0.1,0.4,0.4
,55Å`59,20.1,6.2,3.9,3.8,4.5,3.9,2.6,3.2,1.9,1.9,1.3,1.7,1.4,1.1,0.9,0.9,0.9,1.1
,60Å`64,47,14.3,7.8,9.9,13.7,9.6,8.6,8.6,6.7,7.1,4.8,4.1,3.1,2.9,2.8,2.4,2.9,2.8
,65Å`69,91.5,36.9,20.4,21.1,27.6,25.6,23.3,22.9,17.9,21.3,15,11,8.2,5.7,6.2,5.5,7.1,6
,70Å`74,147.5,84.5,46,47.4,61.3,55.1,52.7,59.6,55.8,57.3,47.6,32.4,19.7,16.1,15.1,14.6,16.7,14.7
,75Å`79,202.5,136.8,95.6,88.3,106.8,110.5,108.5,126.7,117.2,139,107.7,86.5,53.5,33.7,31.4,29.5,36,32.7
,80Å`84,262.6,163.7,159.6,170.1,165.2,170.3,178.8,221.2,212.4,259.9,220.1,180.5,127.2,82.8,71.7,63.8,80.4,70.6
,85Å`89,355,227.5,159.8,189.6,267.4,234.3,265.7,331.4,315.3,387.8,336,300.9,242.5,165.8,147.7,125.7,172.9,153.4
,90Å`94,305.9,154.4,254.2,262.2,251.8,346.1,322.7,351.4,440.7,515.8,461.1,394.9,344.5,260.8,242.2,222.5,275.2,256.5
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,393.2,467.9,327.4,305.7,311.9,424.3,346.1
,100Å`,...,...,...,...,...,...,...,...,...,...,...,558.4,529.1,275,215.3,322.2,244.4,322.2
Deaths rates Female,Total,7.1,3,2.4,2.4,2.6,2.5,2.6,3.2,3.5,4.7,4.1,3.8,3.4,2.6,2.5,2.4,2.6,2.5
,0Å`4Years,4.4,0.7,0.2,0.2,0.1,0.1,0,-,0.1,-,-,0,0.1,-,-,-,0,-
,5Å`9,0.7,0,0,-,0.1,0,0,-,-,0,0,-,0.1,-,-,-,-,-
,10Å`14,0.3,0,0,-,0,0,0,-,0,0,-,-,-,-,-,-,-,-
,15Å`19,1.1,0.1,0.1,0,0,-,0,0.1,-,-,-,-,-,-,-,-,-,-
,20Å`24,1.3,0.3,0.1,0.1,0,-,0.1,-,0,-,0,0.1,-,-,0,-,-,-
,25Å`29,1.9,0.2,0.1,0.1,0.1,0,0,-,-,-,-,0.1,-,0,-,-,-,-
,30Å`34,1.9,0.6,0.2,0.1,0.2,0.1,0,0.1,0.1,0,0,0.1,-,-,-,0,0,0
,35Å`39,1.9,0.4,0.3,0.3,0.2,0.2,0.1,0,0.1,0.1,0,-,0.1,0.1,0,0.1,-,0
,40Å`44,2.5,0.6,0.3,0.2,0.3,0.2,0.2,0.2,0,0,0,0.1,-,0,0.1,0.1,0,0.1
,45Å`49,3.2,0.7,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,50Å`54,6.3,2.2,0.8,0.8,0.8,0.7,0.6,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1
,55Å`59,14.3,3.1,2.4,1.4,1.6,1.1,1.1,1,0.6,0.6,0.3,0.3,0.1,0.1,0.2,0.3,0.3,0.2
,60Å`64,24.4,8.4,3.7,4.4,4.1,3.1,2.6,2.3,1.4,1.5,0.7,0.4,0.4,0.4,0.6,0.4,0.3,0.5
,65Å`69,46.8,17.8,9.7,9.4,10.6,6.7,6.9,6,3.9,3.5,2.2,1.7,0.9,0.8,0.9,0.9,1.2,1
,70Å`74,70.7,36.4,22.9,18.4,20.9,15.1,14.1,15.6,11.1,9.2,5.5,3.8,2.6,1.9,2.1,1.9,1.8,2
,75Å`79,94,54.5,47.6,40.2,40.1,33.7,29.9,29.4,24.9,26,15.5,11.1,7.2,4.9,4.2,3.7,4.4,3.7
,80Å`84,141.5,72.8,70.7,76.5,66.7,60.2,45.2,46.5,43.4,49.5,34.7,23,17.2,10.3,9.6,8.8,9.6,8.2
,85Å`89,183.3,99.4,97.6,111.5,91.2,103.5,83.8,84.3,81.7,90.4,69.1,47.4,32.7,20.9,19.1,16.5,16.8,16.1
,90Å`94,165.2,147.6,142.1,132.3,107.7,140.2,135,156.4,147.2,164.2,117,78.8,59.7,39.6,36.5,32.1,34.5,30
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,131.3,105.9,60.2,62.9,57,63.8,56.6
,100Å`,...,...,...,...,...,...,...,...,...,...,...,185.2,149.8,103.9,93.7,96.5,93.2,95
Hi09 Asthma,,,,,,,,,,,,,,,,,,,
Deaths Total,Total,16233,11309,11221,10812,9113,6928,6370,6340,5947,7253,4473,3198,2065,1550,1511,1455,1794,1617
,0Å`4Years,995,487,293,165,122,85,84,51,27,37,25,14,4,3,2,4,-,-
,5Å`9,43,43,39,47,77,33,49,30,18,15,11,2,1,2,1,1,-,-
,10Å`14,43,14,28,66,97,38,31,56,38,36,10,3,1,1,-,-,-,-
,15Å`19,64,33,45,63,74,35,18,46,84,54,14,4,4,-,2,1,1,1
,20Å`24,110,79,83,62,75,38,28,54,82,75,31,11,5,2,1,-,2,3
,25Å`29,123,101,138,121,88,43,25,40,77,81,33,17,4,5,6,2,2,1
,30Å`34,161,95,129,177,121,53,46,50,48,72,40,33,15,7,7,4,7,3
,35Å`39,209,104,122,179,168,81,54,71,65,53,43,26,27,11,11,13,10,2
,40Å`44,279,138,137,187,161,120,78,69,117,89,43,35,18,18,12,18,17,15
,45Å`49,403,218,235,220,222,146,119,134,128,134,67,35,22,22,19,20,27,15
,50Å`54,662,375,306,359,258,186,181,206,167,187,88,56,30,28,24,22,19,27
,55Å`59,1122,630,606,572,450,289,228,311,244,260,133,95,46,31,28,28,26,24
,60Å`64,1951,1040,966,972,751,540,373,333,396,399,180,110,69,48,31,41,40,33
,65Å`69,3074,1848,1449,1415,1221,693,667,564,527,625,337,193,93,55,81,74,80,63
,70Å`74,3356,2382,2110,1772,1582,1175,1034,917,690,889,539,312,157,87,98,83,100,102
,75Å`79,2270,2140,2237,1998,1584,1369,1335,1229,1042,1081,655,475,249,159,163,145,171,154
,80Å`84,1026,1112,1556,1540,1291,1183,1156,1163,1064,1441,809,535,340,248,243,236,282,246
,85Å`89,294,389,596,744,573,608,627,725,766,1046,791,579,425,310,334,285,388,351
,90Å`94,44,69,136,141,171,188,193,244,295,515,438,438,345,322,281,289,379,344
,95Å`99,4,12,9,10,22,25,42,44,65,141,155,185,176,151,133,147,177,193
,100Å`,-,-,1,2,4,-,2,3,7,22,31,40,34,40,34,42,66,40
,Not stated,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-
Deaths Male,Total,9461,6737,6756,6591,5528,4107,3870,3776,3412,4052,2300,1565,898,590,573,568,641,626
,0Å`4Years,547,266,164,86,73,48,44,27,14,18,19,13,4,1,-,3,-,-
,5Å`9,19,23,21,28,47,17,21,20,11,11,9,-,1,1,1,1,-,-
,10Å`14,24,8,17,45,70,28,19,30,25,22,7,-,1,1,-,-,-,-
,15Å`19,28,15,18,38,44,18,13,32,56,38,10,3,3,-,1,-,1,-
,20Å`24,54,41,50,36,43,16,18,35,56,57,19,6,3,2,1,-,1,3
,25Å`29,57,51,90,72,54,21,15,28,51,57,23,13,2,5,3,2,1,1
,30Å`34,69,42,79,104,68,27,24,26,36,47,20,24,9,4,6,2,5,1
,35Å`39,91,40,67,103,96,41,27,41,33,33,26,16,18,5,9,9,4,2
,40Å`44,157,68,70,109,79,76,51,31,64,55,27,24,9,9,7,9,7,6
,45Å`49,246,125,128,116,112,80,69,76,75,75,35,18,16,11,8,13,17,7
,50Å`54,426,247,200,211,147,92,100,121,82,119,53,32,20,19,13,11,12,15
,55Å`59,745,433,420,375,271,174,137,184,138,145,83,45,23,16,19,17,14,12
,60Å`64,1235,700,641,686,485,341,228,182,247,249,109,69,34,20,16,21,24,19
,65Å`69,1929,1225,1005,989,829,453,403,340,295,400,206,110,62,33,43,44,35,33
,70Å`74,1987,1470,1354,1193,1071,787,679,581,379,525,326,188,76,49,57,47,48,53
,75Å`79,1224,1218,1327,1208,997,855,880,765,625,619,357,286,131,72,79,71,77,83
,80Å`84,480,561,787,792,705,673,699,725,626,791,407,271,169,115,112,95,131,119
,85Å`89,125,179,258,346,264,273,336,404,424,518,358,247,173,120,102,103,141,139
,90Å`94,18,19,58,53,65,75,94,111,146,213,162,139,108,69,70,77,95,99
,95Å`99,-,6,1,1,7,12,12,16,29,49,38,54,31,29,22,37,25,27
,100Å`,-,-,1,-,-,-,1,1,-,10,6,7,5,9,4,6,3,7
,Not stated,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-
Deaths Female,Total,6772,4572,4465,4221,3585,2821,2500,2564,2535,3201,2173,1633,1167,960,938,887,1153,991
,0Å`4Years,448,221,129,79,49,37,40,24,13,19,6,1,-,2,2,1,-,-
,5Å`9,24,20,18,19,30,16,28,10,7,4,2,2,-,1,-,-,-,-
,10Å`14,19,6,11,21,27,10,12,26,13,14,3,3,-,-,-,-,-,-
,15Å`19,36,18,27,25,30,17,5,14,28,16,4,1,1,-,1,1,-,1
,20Å`24,56,38,33,26,32,22,10,19,26,18,12,5,2,-,-,-,1,-
,25Å`29,66,50,48,49,34,22,10,12,26,24,10,4,2,-,3,-,1,-
,30Å`34,92,53,50,73,53,26,22,24,12,25,20,9,6,3,1,2,2,2
,35Å`39,118,64,55,76,72,40,27,30,32,20,17,10,9,6,2,4,6,-
,40Å`44,122,70,67,78,82,44,27,38,53,34,16,11,9,9,5,9,10,9
,45Å`49,157,93,107,104,110,66,50,58,53,59,32,17,6,11,11,7,10,8
,50Å`54,236,128,106,148,111,94,81,85,85,68,35,24,10,9,11,11,7,12
,55Å`59,377,197,186,197,179,115,91,127,106,115,50,50,23,15,9,11,12,12
,60Å`64,716,340,325,286,266,199,145,151,149,150,71,41,35,28,15,20,16,14
,65Å`69,1145,623,444,426,392,240,264,224,232,225,131,83,31,22,38,30,45,30
,70Å`74,1369,912,756,579,511,388,355,336,311,364,213,124,81,38,41,36,52,49
,75Å`79,1046,922,910,790,587,514,455,464,417,462,298,189,118,87,84,74,94,71
,80Å`84,546,551,769,748,586,510,457,438,438,650,402,264,171,133,131,141,151,127
,85Å`89,169,210,338,398,309,335,291,321,342,528,433,332,252,190,232,182,247,212
,90Å`94,26,50,78,88,106,113,99,133,149,302,276,299,237,253,211,212,284,245
,95Å`99,4,6,8,9,15,13,30,28,36,92,117,131,145,122,111,110,152,166
,100Å`,-,-,-,2,4,-,1,2,7,12,25,33,29,31,30,36,63,33
,Not stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Death rates Total,Total,19.5,12.7,12,11,8.8,6.2,5.5,5.3,4.8,5.8,3.6,2.5,1.6,1.2,1.2,1.2,1.4,1.3
,0Å`4Years,8.9,5.3,3.7,2,1.4,0.9,1,0.7,0.4,0.6,0.4,0.3,0.1,0.1,0,0.1,-,-
,5Å`9,0.5,0.4,0.4,0.6,1,0.4,0.5,0.4,0.2,0.2,0.2,0,0,0,0,0,-,-
,10Å`14,0.5,0.1,0.3,0.7,1.2,0.5,0.3,0.6,0.4,0.5,0.2,0.1,0,0,-,-,-,-
,15Å`19,0.7,0.4,0.5,0.6,0.8,0.4,0.2,0.5,0.8,0.6,0.2,0.1,0.1,-,0,0,0,0
,20Å`24,1.4,0.9,1,0.7,0.7,0.4,0.4,0.7,0.9,0.8,0.4,0.2,0.1,0,0,-,0,0.1
,25Å`29,2,1.3,1.7,1.4,1,0.4,0.3,0.5,1,0.9,0.3,0.2,0.1,0.1,0.1,0,0,0
,30Å`34,3.1,1.6,1.7,2.1,1.5,0.6,0.4,0.6,0.6,0.9,0.5,0.3,0.2,0.1,0.1,0.1,0.1,0
,35Å`39,4.1,2,2,2.4,2.1,1,0.6,0.7,0.7,0.7,0.5,0.3,0.3,0.1,0.1,0.2,0.1,0
,40Å`44,6.2,2.8,2.7,3.1,2.2,1.5,0.9,0.8,1.1,1,0.6,0.4,0.2,0.2,0.1,0.2,0.2,0.2
,45Å`49,10.1,5,4.9,4.5,3.8,2,1.5,1.6,1.4,1.3,0.8,0.5,0.3,0.3,0.2,0.2,0.3,0.2
,50Å`54,19.5,9.7,7.3,7.7,5.4,3.2,2.5,2.6,2.1,2.1,0.8,0.6,0.4,0.4,0.3,0.3,0.2,0.3
,55Å`59,40.8,19.7,16.6,14.3,10.2,6.2,4.1,4.5,3.2,3.3,1.5,0.9,0.5,0.4,0.4,0.4,0.3,0.3
,60Å`64,84.7,41.7,33,29.1,20.2,12.7,8.4,6.2,5.9,5.4,2.3,1.3,0.7,0.5,0.4,0.5,0.5,0.4
,65Å`69,173.6,93.9,67.1,55.2,41.1,20.2,16.9,13.5,10.4,9.8,4.8,2.6,1.1,0.6,0.8,0.7,0.8,0.7
,70Å`74,261.9,171,134.9,101.6,74.4,45.8,34.3,26,18.1,19,9.2,4.7,2.2,1.1,1.3,1.1,1.3,1.2
,75Å`79,331.1,244.4,234.3,182.3,125.1,83.6,65.7,50.5,34.6,33,15.8,9,4.2,2.5,2.6,2.2,2.5,2.2
,80Å`84,372,294.3,322.2,291.6,199.1,146.5,105.9,80.4,58.1,62.8,31,15.7,7.8,5.1,4.8,4.6,5.3,4.6
,85Å`89,371.9,349.3,382.5,373.6,249.9,197.1,153.2,123.6,92,92.2,51.7,31.3,17.4,10.2,10.6,8.7,11.5,10
,90Å`94,293.5,355.8,453.6,301.4,299.5,261.1,199,156.8,126.8,153.4,89.1,52.1,33.6,24.7,20.7,19.6,24,20.6
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,87.5,59.1,43,36.9,38.5,43.8,44
,100Å`,...,...,...,...,...,...,...,...,...,...,...,157.7,77.4,66.7,55.1,64.6,98.5,58
Deaths rates Male,Total,23.2,15.4,14.7,13.7,10.9,7.5,6.8,6.4,5.7,6.7,3.7,2.5,1.5,1,0.9,0.9,1.1,1
,0Å`4Years,9.6,5.6,4.1,2.1,1.6,0.9,1,0.7,0.4,0.6,0.6,0.5,0.1,0,-,0.1,-,-
,5Å`9,0.4,0.4,0.4,0.7,1.1,0.4,0.4,0.5,0.3,0.3,0.3,-,0,0,0,0,-,-
,10Å`14,0.5,0.2,0.3,1,1.8,0.7,0.4,0.6,0.6,0.6,0.2,-,0,0,-,-,-,-
,15Å`19,0.6,0.3,0.4,0.7,1,0.4,0.3,0.7,1.1,0.9,0.3,0.1,0.1,-,0,-,0,-
,20Å`24,1.4,1,1.2,0.8,0.8,0.4,0.5,0.8,1.3,1.1,0.4,0.2,0.1,0.1,0,-,0,0.1
,25Å`29,2,1.4,2.2,1.7,1.2,0.4,0.3,0.7,1.3,1.3,0.5,0.3,0.1,0.2,0.1,0.1,0,0
,30Å`34,2.9,1.5,2.1,2.5,1.6,0.6,0.4,0.6,0.9,1.2,0.5,0.5,0.2,0.1,0.2,0.1,0.1,0
,35Å`39,3.8,1.7,2.4,2.7,2.3,1,0.6,0.8,0.7,0.8,0.6,0.4,0.4,0.1,0.2,0.2,0.1,0.1
,40Å`44,7.1,2.9,3.1,4,2.2,1.9,1.2,0.7,1.2,1.2,0.7,0.6,0.2,0.2,0.1,0.2,0.1,0.1
,45Å`49,12.2,5.9,5.7,5.2,4.2,2.2,1.7,1.9,1.7,1.4,0.8,0.5,0.4,0.3,0.2,0.3,0.4,0.1
,50Å`54,24.8,12.8,9.8,9.7,6.9,3.5,2.8,3.1,2.1,2.7,1,0.7,0.5,0.5,0.3,0.3,0.3,0.4
,55Å`59,54,26.9,23.3,19.4,13.4,8.5,5.5,5.4,3.6,3.7,1.9,0.9,0.5,0.4,0.5,0.5,0.4,0.3
